^(?!^\(\)$).+$		.c	1
^(?!^\(\)$).+$		.other	1
^(?!^\(\)$).+$		aa	1
^(?!^\(\)$).+$		a.c	1
^(?!^\(\)$).+$		.b.c	1
^(?!^\(\)$).+$		x.c	1
^(?!^\(\)$).+$		ab.c	1
^(?!^\(\)$).+$		.txt	1
^(?!^\(\)$).+$		a.txt	1
^(?!^\(\)$).+$		.log	1
^(?!^\(\)$).+$		keep	1
^(?!^\(\)$).+$		keepdir	1
^(?!^\(\)$).+$		ab	1
^(?!^\(\)$).+$		a_b	1
^(?!^\(\)$).+$		pdf	1
^(?!^\(\)$).+$		a.pdf	1
^(?!^\(\)$).+$		.pdf	1
^(?!^\(\)$).+$		out	1
^(?!^\(\)$).+$		outdir	1
^(?!^\(\)$).+$		x/	1
^(?!^\(\)$).+$		log.1	1
^(?!^\(\)$).+$		log.2.log	1
^(?!^\(\)$).+$		b.log	1
^(?!^\(\)$).+$		a.b	1
^(?!^\(\)$).+$		keepdir/.other/keepdir/sub/file	1
^(?!^\(\)$).+$		a/b	1
^(?!^\(\)$).+$		a/b/c	1
^(?!^\(\)$).+$		a/b/c/d	1
^(?!^\(\)$).+$		a//b	1
^(?!^\(\)$).+$		a///b	1
^(?!^\(\)$).+$		a/b/	1
^(?!^\(\)$).+$		a/.b	1
^(?!^\(\)$).+$		a/./b	1
^(?!^\(\)$).+$		a/.	1
^(?!^\(\)$).+$		a/..	1
^(?!^\(\)$).+$		.other/keepdir	1
^(?!^\(\)$).+$		.other/keepdir/sub	1
^(?!^\(\)$).+$		keepdir/file	1
^(?!^\(\)$).+$		keepdir/.f	1
^(?!^\(\)$).+$		keepdir/.f/child	1
^(?!^\(\)$).+$		other/keepdir/file	1
^(?!^\(\)$).+$		a/x	1
^(?!^\(\)$).+$		.b/x	1
^(?!^\(\)$).+$		a/.b/x	1
^(?!^\(\)$).+$		a/./x	1
^(?!^\(\)$).+$		b/x	1
^(?!^\(\)$).+$		x.log	1
^(?!^\(\)$).+$		a/b.log	1
^(?!^\(\)$).+$		a.b/c	1
^(?!^\(\)$).+$		a/.b/c	1
^(?!^\(\)$).+$		keepdir/.b/ffile	1
^(?!^\(\)$).+$		keepdir//file	1
^(?!^\(\)$).+$		a/.b.c	1
^(?!^\(\)$).+$		.b/x/c	1
^(?!^\(\)$).+$		b.log.1	1
^(?!^\(\)$).+$		.other/.b	1
^(?!^\(\)$).+$		keep/x.log	1
^(?!^\(\)$).+$		keep/a.log	1
^(?!^\(\)$).+$		keepdir/a/b/c	1
^(?!^\(\)$).+$		.x	1
^(?!^\(\)$).+$		..y	1
^(?!^\(\)$).+$		a.b.c	1
^(?!^\(\)$).+$		.a.b.c	1
^(?!^\(\)$).+$		/a	1
^(?!^\(\)$).+$		/a/b	1
^(?!^\(\)$).+$		/.b	1
^(?!^\(\)$).+$		a/b/c/d/e	1
^(?!^\(\)$).+$			0
^(?!^\([^/]*?\)$).+$		.	1
^(?!^\([^/]*?\)$).+$		..	1
^(?!^\([^/]*?\)$).+$		a	1
^(?!^\([^/]*?\)$).+$		b	1
^(?!^\([^/]*?\)$).+$		x	1
^(?!^\([^/]*?\)$).+$		ax	1
^(?!^\([^/]*?\)$).+$		.b	1
^(?!^\([^/]*?\)$).+$		.c	1
^(?!^\([^/]*?\)$).+$		.other	1
^(?!^\([^/]*?\)$).+$		aa	1
^(?!^\([^/]*?\)$).+$		a.c	1
^(?!^\([^/]*?\)$).+$		.b.c	1
^(?!^\([^/]*?\)$).+$		x.c	1
^(?!^\([^/]*?\)$).+$		ab.c	1
^(?!^\([^/]*?\)$).+$		.txt	1
^(?!^\([^/]*?\)$).+$		a.txt	1
^(?!^\([^/]*?\)$).+$		.log	1
^(?!^\([^/]*?\)$).+$		keep	1
^(?!^\([^/]*?\)$).+$		keepdir	1
^(?!^\([^/]*?\)$).+$		ab	1
^(?!^\([^/]*?\)$).+$		a_b	1
^(?!^\([^/]*?\)$).+$		pdf	1
^(?!^\([^/]*?\)$).+$		a.pdf	1
^(?!^\([^/]*?\)$).+$		.pdf	1
^(?!^\([^/]*?\)$).+$		out	1
^(?!^\([^/]*?\)$).+$		outdir	1
^(?!^\([^/]*?\)$).+$		x/	1
^(?!^\([^/]*?\)$).+$		log.1	1
^(?!^\([^/]*?\)$).+$		log.2.log	1
^(?!^\([^/]*?\)$).+$		b.log	1
^(?!^\([^/]*?\)$).+$		a.b	1
^(?!^\([^/]*?\)$).+$		keepdir/.other/keepdir/sub/file	1
^(?!^\([^/]*?\)$).+$		a/b	1
^(?!^\([^/]*?\)$).+$		a/b/c	1
^(?!^\([^/]*?\)$).+$		a/b/c/d	1
^(?!^\([^/]*?\)$).+$		a//b	1
^(?!^\([^/]*?\)$).+$		a///b	1
^(?!^\([^/]*?\)$).+$		a/b/	1
^(?!^\([^/]*?\)$).+$		a/.b	1
^(?!^\([^/]*?\)$).+$		a/./b	1
^(?!^\([^/]*?\)$).+$		a/.	1
^(?!^\([^/]*?\)$).+$		a/..	1
^(?!^\([^/]*?\)$).+$		.other/keepdir	1
^(?!^\([^/]*?\)$).+$		.other/keepdir/sub	1
^(?!^\([^/]*?\)$).+$		keepdir/file	1
^(?!^\([^/]*?\)$).+$		keepdir/.f	1
^(?!^\([^/]*?\)$).+$		keepdir/.f/child	1
^(?!^\([^/]*?\)$).+$		other/keepdir/file	1
^(?!^\([^/]*?\)$).+$		a/x	1
^(?!^\([^/]*?\)$).+$		.b/x	1
^(?!^\([^/]*?\)$).+$		a/.b/x	1
^(?!^\([^/]*?\)$).+$		a/./x	1
^(?!^\([^/]*?\)$).+$		b/x	1
^(?!^\([^/]*?\)$).+$		x.log	1
^(?!^\([^/]*?\)$).+$		a/b.log	1
^(?!^\([^/]*?\)$).+$		a.b/c	1
^(?!^\([^/]*?\)$).+$		a/.b/c	1
^(?!^\([^/]*?\)$).+$		keepdir/.b/ffile	1
^(?!^\([^/]*?\)$).+$		keepdir//file	1
^(?!^\([^/]*?\)$).+$		a/.b.c	1
^(?!^\([^/]*?\)$).+$		.b/x/c	1
^(?!^\([^/]*?\)$).+$		b.log.1	1
^(?!^\([^/]*?\)$).+$		.other/.b	1
^(?!^\([^/]*?\)$).+$		keep/x.log	1
^(?!^\([^/]*?\)$).+$		keep/a.log	1
^(?!^\([^/]*?\)$).+$		keepdir/a/b/c	1
^(?!^\([^/]*?\)$).+$		.x	1
^(?!^\([^/]*?\)$).+$		..y	1
^(?!^\([^/]*?\)$).+$		a.b.c	1
^(?!^\([^/]*?\)$).+$		.a.b.c	1
^(?!^\([^/]*?\)$).+$		/a	1
^(?!^\([^/]*?\)$).+$		/a/b	1
^(?!^\([^/]*?\)$).+$		/.b	1
^(?!^\([^/]*?\)$).+$		a/b/c/d/e	1
^(?!^\([^/]*?\)$).+$			0
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		..	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		ax	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.other	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		aa	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.b.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		x.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		ab.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.txt	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a.txt	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keep	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		ab	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a_b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		pdf	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a.pdf	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.pdf	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		out	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		outdir	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		x/	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		log.1	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		log.2.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		b.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a.b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir/.other/keepdir/sub/file	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/b/c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/b/c/d	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a//b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a///b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/b/	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/.b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/./b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/.	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/..	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.other/keepdir	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.other/keepdir/sub	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir/file	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir/.f	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir/.f/child	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		other/keepdir/file	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.b/x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/.b/x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/./x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		b/x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		x.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/b.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a.b/c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/.b/c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir/.b/ffile	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir//file	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/.b.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.b/x/c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		b.log.1	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.other/.b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keep/x.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keep/a.log	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		keepdir/a/b/c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.x	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		..y	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a.b.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		.a.b.c	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		/a	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		/a/b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		/.b	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$		a/b/c/d/e	1
^(?!^\([^/]*?\/(?!\.)[^/]*?\.log\)$).+$			0
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		..	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		x	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		ax	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.c	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.other	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		aa	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a.c	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.b.c	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		x.c	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		ab.c	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.txt	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a.txt	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.log	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		keep	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		keepdir	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		ab	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a_b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		pdf	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a.pdf	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.pdf	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		out	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		outdir	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		x/	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		log.1	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		log.2.log	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		b.log	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a.b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		keepdir/.other/keepdir/sub/file	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/b/c	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/b/c/d	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a//b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a///b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/b/	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/.b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/./b	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/.	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/..	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.other/keepdir	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.other/keepdir/sub	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		keepdir/file	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		keepdir/.f	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		keepdir/.f/child	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		other/keepdir/file	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/x	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		.b/x	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/.b/x	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/./x	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		b/x	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		x.log	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a/b.log	1
^(?!^\([^/]*?\/(?!(?:^|\/)\.\.?(?:$|\/))[^/]*?\.log\)$).+$		a.b/c	1
